110,2016-11-14,比利时,爱沙尼,世外欧洲,-3.0,1.04,13.73,44.69,3.75,8,1,2,3.5/4,9,7,0
111,2016-10-08,比利时,波  黑,世外欧洲,-1.0,1.51,4.21,6.35,2.75,4,0,2,2.5/3,4,4,24
112,2016-09-02,比利时,西班牙,友谊赛,0.0,2.6,3.15,2.73,2.25,0,2,0,2/2.5,2,-2,2
113,2016-06-18,比利时,爱尔兰,欧洲杯,-0.5,1.81,3.42,4.98,2.25,3,0,2,2/2.5,3,3,18
114,2016-06-14,比利时,意大利,欧洲杯,0.0,2.6,3.0,3.02,2.0,0,2,0,2,2,-2,2
115,2016-06-05,比利时,挪  威,友谊赛,-1.25,1.36,4.67,8.23,2.75,3,2,2,2.5/3,5,1,20
116,2016-06-02,比利时,芬  兰,友谊赛,-1.75,1.22,5.95,13.06,2.75,1,1,1,2.5/3,2,0,7
117,2015-11-14,比利时,意大利,友谊赛,-0.25,2.21,3.18,3.3,2.25,3,1,2,2/2.5,4,2,19
118,2015-10-14,比利时,以色列,欧洲杯,-1.5,1.31,5.17,9.26,2.75,3,1,2,2.5/3,4,2,19
119,2015-09-04,比利时,波  黑,欧洲杯,-1.0,1.49,4.09,6.48,2.5,3,1,2,2.5,4,2,19
120,2015-03-29,比利时,塞浦路,欧洲杯,-2.5,1.1,8.99,23.48,3.25,5,0,2,3/3.5,5,5,30
121,2014-11-17,比利时,威尔士,欧洲杯,-1.25,1.32,4.86,9.48,2.5,0,0,1,2.5,0,0,0
122,2014-11-13,比利时,冰  岛,友谊赛,-1.25,1.38,4.44,7.78,2.5,3,1,2,2.5,4,2,19
123,2014-10-11,比利时,安道尔,欧洲杯,-4.0,1.01,19.29,45.64,4.5,6,0,2,4.5,6,6,0
124,2014-09-05,比利时,澳大利,友谊赛,-1.25,1.39,4.43,7.25,2.75,2,0,2,2.5/3,2,2,12
125,2014-07-02,比利时,美  国,世界杯,-0.5,1.98,3.33,3.98,2.25,0,0,1,2/2.5,0,0,0
126,2014-06-22,比利时,俄罗斯,世界杯,-0.25,2.12,3.29,3.55,2.25,1,0,2,2/2.5,1,1,6
127,2014-06-17,比利时,阿尔及,世界杯,-1.5,1.35,4.85,8.91,2.75,2,1,2,2.5/3,3,1,13
128,2014-06-08,比利时,突尼斯,友谊赛,-1.5,1.25,5.33,11.06,2.75,1,0,2,2.5/3,1,1,6
129,2014-05-27,比利时,卢森堡,友谊赛,-3.25,1.04,12.19,31.24,4.25,5,1,2,4/4.5,6,4,31
130,2014-03-06,比利时,科特迪,友谊赛,-0.5,1.67,3.66,4.79,2.5,2,2,1,2.5,4,0,14
131,2013-11-20,比利时,日 本,友谊赛,-1.0,1.63,3.68,5.05,2.5,2,3,0,2.5,5,-1,15
132,2013-11-15,比利时,哥伦比,友谊赛,-0.25,1.92,3.36,3.75,2.25,0,2,0,2/2.5,2,-2,2
133,2013-10-16,比利时,威尔士,世外欧洲,-2.0,1.17,6.64,14.08,3.0,1,1,1,3,2,0,7
134,2013-08-15,比利时,法 国,友谊赛,-0.25,2.34,3.17,2.89,2.25,0,0,1,2/2.5,0,0,0
135,2013-06-08,比利时,塞尔维,世外欧洲,-1.0,1.53,3.8,6.03,2.5,2,1,2,2.5,3,1,13
136,2013-03-27,比利时,马其顿,世外欧洲,-1.75,1.19,5.92,13.57,2.5,1,0,2,2.5,1,1,6
137,2013-02-07,比利时,斯洛伐,友谊赛,-1.0,1.51,3.8,6.29,2.25,2,1,2,2/2.5,3,1,13
138,2012-10-17,比利时,苏格兰,世外欧洲,-1.25,1.35,4.54,8.83,2.5,2,0,2,2.5,2,2,12
139,2012-09-12,比利时,克罗地,世外欧洲,-0.5,1.96,3.28,3.68,2.25,1,1,1,2/2.5,2,0,7
140,2012-08-16,比利时,荷  兰,友谊赛,0.25,3.08,3.23,2.21,2.5,4,2,2,2.5,6,2,26
141,2012-05-26,比利时,黑  山,友谊赛,-0.75,1.57,3.64,5.67,2.5,2,2,1,2.5,4,0,14
142,2011-11-12,比利时,罗马尼,友谊赛,-0.5,1.68,3.47,4.77,2.25,2,1,2,2/2.5,3,1,13
143,2011-10-08,比利时,哈萨克,欧洲杯,-2.25,1.08,8.54,21.43,3.25,4,1,2,3/3.5,5,3,25
144,2011-09-07,比利时,美  国,友谊赛,-0.75,1.99,3.23,3.52,2.25,1,0,2,2/2.5,1,1,6
145,2011-06-04,比利时,土耳其,欧洲杯,-0.25,2.17,3.23,3.11,2.5,1,1,1,2.5,2,0,7
146,2011-03-30,比利时,阿塞拜,欧洲杯,-1.75,1.18,5.97,14.12,2.75,4,1,2,2.5/3,5,3,25
147,2011-02-10,比利时,芬  兰,友谊赛,-1.0,1.56,3.64,5.45,2.5,1,1,1,2.5,2,0,7
148,2010-10-13,比利时,奥地利,欧洲杯,-0.75,1.74,3.4,4.56,2.25,4,4,1,2/2.5,8,0,28
149,2010-09-04,比利时,德  国,欧洲杯,0.75,5.57,3.65,1.56,2.75,0,1,0,2.5/3,1,-1,1
150,2018-06-08,葡萄牙,阿尔及,友谊赛,-1.75,1.25,5.45,13.21,2.5,3,0,2,2.5,3,3,18
151,2018-05-29,葡萄牙,突尼斯,友谊赛,-1.0,1.43,4.03,8.13,2.25,2,2,1,2/2.5,4,0,14
152,2018-03-27,葡萄牙,荷  兰,友谊赛,-0.5,1.96,3.35,3.9,2.25,0,3,0,2/2.5,3,-3,3
153,2018-03-24,葡萄牙,埃  及,友谊赛,-1.0,1.48,3.91,7.24,2.25,2,1,2,2/2.5,3,1,13
154,2017-11-15,葡萄牙,美  国,友谊赛,-1.25,1.34,4.73,8.63,2.5,1,1,1,2.5,2,0,7
155,2017-11-11,葡萄牙,沙  特,友谊赛,-2.0,1.15,6.93,16.44,2.75,3,0,2,2.5/3,3,3,18
156,2017-10-11,葡萄牙,瑞  士,世外欧洲,-0.75,1.61,3.84,5.65,2.5,2,0,2,2.5,2,2,12
157,2017-09-01,葡萄牙,法  罗,世外欧洲,-4.0,1.02,21.18,56.6,4.5,5,1,2,4.5,6,4,31
158,2017-07-02,葡萄牙,墨西哥,联合会杯,-0.25,2.24,3.46,3.09,2.75,1,1,1,2.5/3,2,0,7
159,2017-06-29,葡萄牙,智  利,联合会杯,-0.25,2.41,3.09,3.11,2.25,0,0,1,2/2.5,0,0,0
160,2017-06-18,葡萄牙,墨西哥,联合会杯,-0.5,2.0,3.27,3.92,2.25,2,2,1,2/2.5,4,0,14
161,2017-06-03,葡萄牙,塞浦路,友谊赛,-2.0,1.13,7.39,19.28,3.0,4,0,2,3,4,4,24
162,2017-03-29,葡萄牙,瑞  典,友谊赛,-1.0,1.49,3.95,6.87,2.25,2,3,0,2/2.5,5,-1,15
163,2017-03-26,葡萄牙,匈牙利,世外欧洲,-1.5,1.25,5.62,12.12,2.5,3,0,2,2.5,3,3,18
164,2016-11-14,葡萄牙,拉脱维,世外欧洲,-3.0,1.05,13.58,40.35,3.75,4,1,2,3.5/4,5,3,25
165,2016-10-08,葡萄牙,安道尔,世外欧洲,-4.25,1.01,24.04,66.78,4.75,6,0,2,4.5/5,6,6,0
166,2016-09-02,葡萄牙,直布罗,友谊赛,-5.5,1.01,24.17,67.85,6.0,5,0,2,6,5,5,30
167,2016-07-07,葡萄牙,威尔士,欧洲杯,-0.5,2.13,3.08,3.99,2.0,2,0,2,2,2,2,12
168,2016-06-19,葡萄牙,奥地利,欧洲杯,-0.75,1.79,3.55,4.98,2.25,0,0,1,2/2.5,0,0,0
169,2016-06-15,葡萄牙,冰  岛,欧洲杯,-1.25,1.46,4.23,8.31,2.25,1,1,1,2/2.5,2,0,7
170,2016-06-09,葡萄牙,爱沙尼,友谊赛,-2.0,1.14,7.09,18.02,2.75,7,0,2,2.5/3,7,7,0
171,2016-05-30,葡萄牙,挪  威,友谊赛,-1.0,1.55,3.72,6.42,2.25,3,0,2,2/2.5,3,3,18
172,2016-03-30,葡萄牙,比利时,友谊赛,-0.5,2.12,3.21,3.62,2.25,2,1,2,2/2.5,3,1,13
173,2016-03-26,葡萄牙,保加利,友谊赛,-1.5,1.29,4.87,11.02,2.25,0,1,0,2/2.5,1,-1,1
174,2015-10-09,葡萄牙,丹  麦,欧洲杯,-0.5,1.69,3.53,5.26,2.25,1,0,2,2/2.5,1,1,6
175,2015-09-05,葡萄牙,法 国,友谊赛,0.0,2.77,3.08,2.56,2.25,0,1,0,2/2.5,1,-1,1
176,2015-06-17,葡萄牙,意大利,友谊赛,0.25,3.06,3.08,2.35,2.25,1,0,2,2/2.5,1,1,6
177,2015-04-01,葡萄牙,佛得角,友谊赛,-1.5,1.3,5.03,8.86,2.75,0,2,0,2.5/3,2,-2,2
178,2015-03-30,葡萄牙,塞尔维,欧洲杯,-1.0,1.54,3.79,6.3,2.0,2,1,2,2,3,1,13
179,2014-11-19,葡萄牙,阿根廷,友谊赛,0.5,3.78,3.4,1.95,2.5,1,0,2,2.5,1,1,6
180,2014-11-15,葡萄牙,亚美尼,欧洲杯,-2.0,1.17,6.8,14.91,3.0,1,0,2,3,1,1,6
181,2014-09-08,葡萄牙,阿尔巴,欧洲杯,-1.25,1.27,5.32,10.25,2.75,0,1,0,2.5/3,1,-1,1
182,2014-06-26,葡萄牙,加 纳,世界杯,-0.75,1.87,4.27,3.54,3.25,2,1,2,3/3.5,3,1,13
183,2014-06-11,葡萄牙,爱尔兰,友谊赛,-1.0,1.59,3.55,6.34,2.0,5,1,2,2,6,4,31
184,2014-06-01,葡萄牙,希  腊,友谊赛,-0.75,1.6,3.57,5.8,2.25,0,0,1,2/2.5,0,0,0
185,2014-03-06,葡萄牙,喀麦隆,友谊赛,-1.0,1.34,4.59,8.4,2.5,5,1,2,2.5,6,4,31
186,2013-11-16,葡萄牙,瑞  典,世外欧洲,-1.0,1.63,3.7,5.37,2.5,1,0,2,2.5,1,1,6
187,2013-10-16,葡萄牙,卢森堡,世外欧洲,-3.5,1.02,15.84,40.91,4.25,3,0,2,4/4.5,3,3,18
188,2013-10-12,葡萄牙,以色列,世外欧洲,-2.0,1.17,6.37,14.56,3.0,1,1,1,3,2,0,7
189,2013-08-15,葡萄牙,荷  兰,友谊赛,0.0,2.34,3.23,2.85,2.5,1,1,1,2.5,2,0,7
190,2013-06-08,葡萄牙,俄罗斯,世外欧洲,-0.5,1.79,3.39,4.43,2.25,1,0,2,2/2.5,1,1,6
191,2013-02-07,葡萄牙,厄瓜多,友谊赛,-1.0,1.37,4.44,7.81,2.5,2,3,0,2.5,5,-1,15
192,2012-10-17,葡萄牙,北  爱,世外欧洲,-2.5,1.09,8.92,26.39,3.25,1,1,1,3/3.5,2,0,7
193,2012-09-12,葡萄牙,阿塞拜,世外欧洲,-3.0,1.03,12.97,32.91,3.75,3,0,2,3.5/4,3,3,18
194,2012-08-16,葡萄牙,巴拿马,友谊赛,-1.75,1.23,5.4,11.81,2.75,2,0,2,2.5/3,2,2,12
195,2012-06-28,葡萄牙,西班牙,欧洲杯,0.5,4.25,3.27,1.91,2.0,0,0,1,2,0,0,0
196,2012-06-18,葡萄牙,荷  兰,欧洲杯,0.0,2.71,3.45,2.46,2.75,2,1,2,2.5/3,3,1,13
197,2012-06-03,葡萄牙,土耳其,友谊赛,-1.25,1.5,3.83,6.26,2.5,1,3,0,2.5,4,-2,9
198,2012-05-26,葡萄牙,马其顿,友谊赛,-2.0,1.11,7.71,17.58,3.25,0,0,1,3/3.5,0,0,0
199,2011-11-16,葡萄牙,波  黑,欧洲杯,-1.25,1.38,4.2,8.26,2.5,6,2,2,2.5,8,4,0
200,2018-05-30,阿根廷,海 地,友谊赛,-3.25,1.03,14.69,40.72,4.0,4,0,2,4,4,4,24
201,2018-03-24,阿根廷,意大利,友谊赛,-0.25,2.26,3.09,3.38,2.25,2,0,2,2/2.5,2,2,12
202,2017-10-06,阿根廷,秘  鲁,世外南美,-1.75,1.21,6.26,11.91,3.25,0,0,1,3/3.5,0,0,0
203,2017-09-06,阿根廷,委内瑞,世外南美,-3.0,1.06,12.04,29.14,3.75,1,1,1,3.5/4,2,0,7
204,2017-06-09,阿根廷,巴  西,友谊赛,-0.25,2.43,3.2,2.9,2.5,1,0,2,2.5,1,1,6
205,2017-03-24,阿根廷,智  利,世外南美,-1.5,1.39,4.65,7.89,2.75,1,0,2,2.5/3,1,1,6
206,2016-11-16,阿根廷,哥伦比,世外南美,-0.75,1.55,3.8,6.51,2.25,3,0,2,2/2.5,3,3,18
207,2016-10-12,阿根廷,巴拉圭,世外南美,-1.5,1.26,5.46,11.39,2.75,0,1,0,2.5/3,1,-1,1
208,2016-09-02,阿根廷,乌拉圭,世外南美,-1.0,1.52,3.96,6.3,2.5,1,0,2,2.5,1,1,6
209,2016-06-27,阿根廷,智  利,美洲杯,-0.75,1.77,3.51,4.86,2.25,0,0,1,2/2.5,0,0,0
210,2016-06-19,阿根廷,委内瑞,美洲杯,-1.75,1.28,5.8,13.71,2.75,4,1,2,2.5/3,5,3,25
211,2016-06-15,阿根廷,玻利维,美洲杯,-1.75,1.17,7.12,15.73,3.0,3,0,2,3,3,3,18
212,2016-06-11,阿根廷,巴拿马,美洲杯,-1.5,1.24,5.8,12.84,2.75,5,0,2,2.5/3,5,5,30
213,2016-06-07,阿根廷,智  利,美洲杯,-0.25,2.17,3.07,3.69,2.0,2,1,2,2,3,1,13
214,2016-05-28,阿根廷,洪都拉,友谊赛,-2.5,1.08,9.26,26.58,3.5,1,0,2,3.5,1,1,6
215,2016-03-30,阿根廷,玻利维,世外南美,-3.25,1.06,11.52,32.54,3.5,2,0,2,3.5,2,2,12
216,2015-11-14,阿根廷,巴  西,世外南美,-0.25,2.45,3.04,3.01,2.0,1,1,1,2,2,0,7
217,2015-10-09,阿根廷,厄瓜多,世外南美,-1.25,1.38,4.46,7.92,2.5,0,2,0,2.5,2,-2,2
218,2015-09-09,阿根廷,墨西哥,友谊赛,-1.0,1.55,3.95,5.57,2.5,2,2,1,2.5,4,0,14
219,2015-09-05,阿根廷,玻利维,友谊赛,-1.75,1.19,6.31,12.8,3.0,7,0,2,3,7,7,0
220,2015-07-01,阿根廷,巴拉圭,美洲杯,-1.25,1.4,4.33,8.54,2.25,6,1,2,2/2.5,7,5,0
