179,2014-11-19,葡萄牙,阿根廷,友谊赛,0.5,3.78,3.4,1.95,2.5,1,0,2,2.5,1,1,1
180,2014-11-15,葡萄牙,亚美尼,欧洲杯,-2.0,1.17,6.8,14.91,3.0,1,0,2,3,1,1,1
181,2014-09-08,葡萄牙,阿尔巴,欧洲杯,-1.25,1.27,5.32,10.25,2.75,0,1,0,2.5/3,1,-1,2
182,2014-06-26,葡萄牙,加 纳,世界杯,-0.75,1.87,4.27,3.54,3.25,2,1,2,3/3.5,3,1,5
183,2014-06-11,葡萄牙,爱尔兰,友谊赛,-1.0,1.59,3.55,6.34,2.0,5,1,2,2,6,4,25
184,2014-06-01,葡萄牙,希  腊,友谊赛,-0.75,1.6,3.57,5.8,2.25,0,0,1,2/2.5,0,0,0
185,2014-03-06,葡萄牙,喀麦隆,友谊赛,-1.0,1.34,4.59,8.4,2.5,5,1,2,2.5,6,4,25
186,2013-11-16,葡萄牙,瑞  典,世外欧洲,-1.0,1.63,3.7,5.37,2.5,1,0,2,2.5,1,1,1
187,2013-10-16,葡萄牙,卢森堡,世外欧洲,-3.5,1.02,15.84,40.91,4.25,3,0,2,4/4.5,3,3,9
188,2013-10-12,葡萄牙,以色列,世外欧洲,-2.0,1.17,6.37,14.56,3.0,1,1,1,3,2,0,3
189,2013-08-15,葡萄牙,荷  兰,友谊赛,0.0,2.34,3.23,2.85,2.5,1,1,1,2.5,2,0,3
190,2013-06-08,葡萄牙,俄罗斯,世外欧洲,-0.5,1.79,3.39,4.43,2.25,1,0,2,2/2.5,1,1,1
191,2013-02-07,葡萄牙,厄瓜多,友谊赛,-1.0,1.37,4.44,7.81,2.5,2,3,0,2.5,5,-1,14
192,2012-10-17,葡萄牙,北  爱,世外欧洲,-2.5,1.09,8.92,26.39,3.25,1,1,1,3/3.5,2,0,3
193,2012-09-12,葡萄牙,阿塞拜,世外欧洲,-3.0,1.03,12.97,32.91,3.75,3,0,2,3.5/4,3,3,9
194,2012-08-16,葡萄牙,巴拿马,友谊赛,-1.75,1.23,5.4,11.81,2.75,2,0,2,2.5/3,2,2,4
195,2012-06-28,葡萄牙,西班牙,欧洲杯,0.5,4.25,3.27,1.91,2.0,0,0,1,2,0,0,0
196,2012-06-18,葡萄牙,荷  兰,欧洲杯,0.0,2.71,3.45,2.46,2.75,2,1,2,2.5/3,3,1,5
197,2012-06-03,葡萄牙,土耳其,友谊赛,-1.25,1.5,3.83,6.26,2.5,1,3,0,2.5,4,-2,13
198,2012-05-26,葡萄牙,马其顿,友谊赛,-2.0,1.11,7.71,17.58,3.25,0,0,1,3/3.5,0,0,0
199,2011-11-16,葡萄牙,波  黑,欧洲杯,-1.25,1.38,4.2,8.26,2.5,6,2,2,2.5,8,4,25
200,2018-05-30,阿根廷,海 地,友谊赛,-3.25,1.03,14.69,40.72,4.0,4,0,2,4,4,4,16
201,2018-03-24,阿根廷,意大利,友谊赛,-0.25,2.26,3.09,3.38,2.25,2,0,2,2/2.5,2,2,4
202,2017-10-06,阿根廷,秘  鲁,世外南美,-1.75,1.21,6.26,11.91,3.25,0,0,1,3/3.5,0,0,0
203,2017-09-06,阿根廷,委内瑞,世外南美,-3.0,1.06,12.04,29.14,3.75,1,1,1,3.5/4,2,0,3
204,2017-06-09,阿根廷,巴  西,友谊赛,-0.25,2.43,3.2,2.9,2.5,1,0,2,2.5,1,1,1
205,2017-03-24,阿根廷,智  利,世外南美,-1.5,1.39,4.65,7.89,2.75,1,0,2,2.5/3,1,1,1
206,2016-11-16,阿根廷,哥伦比,世外南美,-0.75,1.55,3.8,6.51,2.25,3,0,2,2/2.5,3,3,9
207,2016-10-12,阿根廷,巴拉圭,世外南美,-1.5,1.26,5.46,11.39,2.75,0,1,0,2.5/3,1,-1,2
208,2016-09-02,阿根廷,乌拉圭,世外南美,-1.0,1.52,3.96,6.3,2.5,1,0,2,2.5,1,1,1
209,2016-06-27,阿根廷,智  利,美洲杯,-0.75,1.77,3.51,4.86,2.25,0,0,1,2/2.5,0,0,0
210,2016-06-19,阿根廷,委内瑞,美洲杯,-1.75,1.28,5.8,13.71,2.75,4,1,2,2.5/3,5,3,17
211,2016-06-15,阿根廷,玻利维,美洲杯,-1.75,1.17,7.12,15.73,3.0,3,0,2,3,3,3,9
212,2016-06-11,阿根廷,巴拿马,美洲杯,-1.5,1.24,5.8,12.84,2.75,5,0,2,2.5/3,5,5,25
213,2016-06-07,阿根廷,智  利,美洲杯,-0.25,2.17,3.07,3.69,2.0,2,1,2,2,3,1,5
214,2016-05-28,阿根廷,洪都拉,友谊赛,-2.5,1.08,9.26,26.58,3.5,1,0,2,3.5,1,1,1
215,2016-03-30,阿根廷,玻利维,世外南美,-3.25,1.06,11.52,32.54,3.5,2,0,2,3.5,2,2,4
216,2015-11-14,阿根廷,巴  西,世外南美,-0.25,2.45,3.04,3.01,2.0,1,1,1,2,2,0,3
